"customer_id","revenue","most_recent_visit","number_of_orders","recency_days"
20076,1459,2006-10-09,14,84
16139,999,2006-09-17,10,106
32081,692,2005-11-20,7,407
18388,1366,2006-08-26,15,128
33756,1087,2006-11-16,10,46
15556,1497,2006-08-12,15,142
29910,217,2006-12-09,3,23
3331,786,2006-02-17,8,318
18927,972,2006-11-13,14,49
18610,1270,2006-07-25,11,160
3897,1049,2006-10-20,12,73
33862,675,2006-06-12,5,203
33963,1034,2006-08-22,14,132
32952,1158,2006-09-21,11,102
28033,722,2005-12-30,7,367
36574,1323,2006-10-19,13,74
3020,873,2006-06-03,8,212
2017,348,2005-11-22,5,405
23461,890,2006-04-10,11,266
27816,728,2006-09-01,10,122
25436,1246,2006-09-05,13,118
23272,1594,2006-04-01,12,275
198,438,2006-07-14,6,171
14698,1298,2006-10-02,12,91
17413,544,2005-10-06,7,452
12444,852,2006-08-09,9,145
9394,602,2006-12-02,4,30
10285,1023,2006-08-30,10,124
11003,1259,2006-10-14,13,79
16769,1380,2006-08-27,13,127
32567,793,2006-08-03,10,151
12975,921,2006-10-14,8,79
36003,549,2006-05-12,5,234
26479,638,2006-06-04,8,211
13252,1309,2005-12-19,13,378
39776,1618,2006-11-14,16,48
27876,855,2006-04-30,10,246
22739,792,2006-07-08,7,177
30550,784,2006-12-18,7,14
15281,1612,2006-08-23,13,131
25139,805,2006-11-18,8,44
3409,379,2005-09-24,4,464
19837,1002,2006-12-19,11,13
24118,800,2006-06-13,9,202
3505,997,2006-01-10,9,356
10677,861,2005-10-31,9,427
36913,886,2005-09-22,8,466
38099,1522,2006-11-18,15,44
9893,1107,2006-06-25,10,190
27563,996,2006-07-04,11,181
27747,1252,2006-07-17,11,168
14289,1102,2006-06-20,8,195
11947,1016,2006-07-14,9,171
13534,1388,2006-11-06,12,56
30331,812,2006-11-10,11,52
34311,1407,2006-08-20,13,134
7900,459,2005-12-24,6,373
26437,325,2006-07-13,4,172
33575,1394,2006-09-16,12,107
37650,903,2005-11-28,11,399
5989,566,2006-11-09,7,53
34368,1024,2006-06-13,11,202
39135,1294,2006-04-27,13,249
24529,722,2005-09-03,8,485
38273,815,2006-06-23,10,192
18966,1090,2005-12-10,8,387
11701,684,2006-09-19,10,104
16880,723,2006-08-16,9,138
31635,693,2006-10-23,8,70
33146,1080,2006-05-14,10,232
5224,786,2006-05-05,10,241
12879,588,2005-11-07,5,420
10441,1177,2006-10-22,11,71
8313,1130,2006-04-25,11,251
38667,942,2006-06-21,8,194
18261,921,2005-08-02,11,517
39693,732,2006-11-09,6,53
33366,593,2006-09-02,6,121
3601,1386,2006-04-27,11,249
2679,962,2006-06-29,10,186
20350,1335,2006-05-25,12,221
30395,1668,2006-07-18,15,167
19042,1062,2006-04-23,12,253
25537,724,2006-11-13,7,49
9432,643,2006-11-04,7,58
28341,1321,2006-10-30,13,63
15161,1259,2006-07-05,13,180
33206,1095,2006-09-02,15,121
16057,1133,2006-06-12,9,203
6083,1260,2006-05-29,14,217
36177,819,2006-04-02,8,274
20935,899,2006-11-07,8,55
15312,1381,2005-11-29,14,398
27892,676,2006-08-28,6,126
31806,698,2006-10-27,9,66
7082,1043,2006-07-31,14,154
13753,453,2006-06-16,8,199
6417,921,2006-05-26,8,220
33141,930,2006-09-09,11,114
28943,792,2006-02-07,9,328
38700,748,2006-10-10,8,83
6398,465,2006-04-11,8,265
27155,1449,2006-09-18,13,105
30178,486,2006-06-18,6,197
14091,472,2006-07-14,7,171
13977,663,2006-07-17,8,168
24745,1956,2006-10-15,16,78
30485,757,2006-10-16,9,77
16771,949,2006-05-06,13,240
16014,1097,2006-09-12,11,111
18199,1048,2006-10-30,12,63
21747,480,2006-06-25,6,190
37624,185,2006-04-27,4,249
30848,1167,2006-08-31,13,123
1990,996,2006-06-24,8,191
470,1394,2006-06-16,15,199
10047,569,2006-07-22,8,163
8945,1016,2006-10-02,10,91
19302,1419,2006-04-22,14,254
13684,660,2006-08-10,8,144
32945,633,2006-09-14,7,109
36347,1174,2006-08-25,11,129
3926,612,2006-02-14,7,321
7144,921,2006-10-20,8,73
28338,1205,2006-09-04,11,119
38703,897,2006-09-07,10,116
28098,956,2006-07-08,9,177
15004,1878,2006-08-13,16,141
1662,649,2005-07-16,7,534
5558,621,2006-09-06,7,117
9115,330,2005-09-24,3,464
7387,757,2006-06-20,10,195
36865,666,2006-07-29,7,156
27972,453,2006-04-24,5,252
1522,271,2006-02-15,5,320
17604,772,2006-10-21,9,72
12970,1209,2006-12-23,16,9
168,612,2005-09-20,8,468
8392,1521,2006-08-21,16,133
38512,982,2006-08-13,11,141
35352,1294,2006-03-19,10,288
1543,740,2006-07-04,8,181
88,1219,2006-06-18,12,197
17497,300,2006-07-24,7,161
25090,917,2005-12-31,5,366
14764,707,2006-04-01,9,275
7772,902,2006-08-29,8,125
11640,1016,2006-12-01,9,31
34385,1495,2006-06-05,13,210
9260,741,2006-10-31,8,62
19306,552,2006-09-24,7,99
39540,524,2006-10-26,6,67
25574,828,2006-09-20,13,103
20206,665,2006-12-08,9,24
1470,1641,2006-03-10,16,297
36772,862,2006-11-13,11,49
18749,1705,2006-07-21,15,164
9926,914,2006-07-28,12,157
16122,776,2006-11-09,9,53
36604,588,2006-09-28,6,95
16501,919,2006-08-25,9,129
27854,1867,2006-12-16,15,16
24864,433,2006-06-26,6,189
22226,1395,2005-10-03,13,455
19367,964,2006-07-18,12,167
53,1007,2005-09-10,8,478
18807,620,2006-06-13,7,202
7598,1598,2006-11-06,14,56
31351,1787,2006-06-08,14,207
11203,762,2006-06-15,8,200
23681,629,2006-11-17,7,45
25378,494,2005-07-19,4,531
20419,1118,2005-12-14,11,383
10158,719,2006-08-09,8,145
32544,874,2006-04-07,9,269
14731,1382,2006-05-03,14,243
20153,1308,2006-10-06,14,87
29810,603,2006-06-04,9,211
24856,1022,2006-09-29,12,94
5320,758,2006-08-19,7,135
16544,598,2006-10-05,10,88
34667,689,2005-08-21,8,498
22651,745,2006-08-21,8,133
29855,511,2006-03-20,4,287
29510,833,2006-10-24,9,69
1802,1199,2006-09-02,14,121
35976,1440,2006-08-09,15,145
19564,1118,2006-10-09,10,84
39246,451,2006-03-08,5,299
10588,1223,2006-09-11,12,112
13710,754,2006-09-08,9,115
38291,631,2006-09-06,8,117
21125,868,2006-07-07,11,178
7159,1385,2006-08-11,14,143
10960,1132,2006-11-30,11,32
24941,1436,2006-11-07,15,55
14262,618,2006-07-14,7,171
29114,967,2006-05-28,10,218
22742,696,2006-01-24,7,342
13238,902,2006-08-08,8,146
26634,1213,2006-10-01,11,92
212,1030,2006-06-26,12,189
17177,1204,2006-09-07,11,116
26681,853,2006-09-09,12,114
37470,893,2006-08-27,10,127
14246,951,2006-07-26,11,159
4983,676,2006-10-27,8,66
1761,991,2005-07-24,11,526
14237,645,2006-09-11,10,112
33955,1280,2006-07-11,13,174
8621,1533,2006-06-24,13,191
2307,628,2006-09-26,9,97
726,771,2006-03-17,6,290
37788,906,2006-10-24,8,69
39225,801,2006-12-11,8,21
12705,1005,2006-09-12,9,111
38429,1176,2006-08-20,9,134
39290,707,2006-07-19,7,166
20271,600,2006-09-25,7,98
6801,939,2006-06-25,10,190
2904,567,2006-12-25,8,7
9192,863,2006-04-08,7,268
3924,757,2006-06-04,8,211
4437,981,2006-07-13,9,172
16030,791,2006-05-16,8,230
14601,881,2005-12-10,10,387
19928,981,2006-07-09,12,176
6782,743,2006-03-18,8,289
27637,1216,2006-10-02,11,91
14757,962,2006-03-27,7,280
15261,1040,2006-10-23,10,70
14087,963,2006-09-30,10,93
219,927,2006-11-28,10,34
14746,924,2005-07-26,8,524
8710,1322,2006-06-10,11,205
33362,833,2006-11-03,10,59
36523,1105,2006-06-08,10,207
3999,1501,2006-04-18,13,258
26476,911,2006-07-08,8,177
710,853,2006-11-26,9,36
7220,1260,2006-03-01,12,306
6597,1046,2006-12-02,11,30
529,1649,2006-11-03,16,59
27229,389,2005-11-07,4,420
10503,643,2005-08-18,6,501
32448,1355,2006-12-28,11,4
441,802,2006-09-14,8,109
19127,860,2006-09-15,11,108
20062,971,2006-05-27,10,219
26958,1737,2006-07-02,19,183
2583,249,2006-05-14,6,232
24808,1135,2006-10-29,14,64
15012,1025,2006-07-14,11,171
18903,1888,2006-08-18,16,136
34393,625,2006-06-14,9,201
12773,824,2006-10-06,8,87
19079,410,2005-08-12,3,507
21276,1221,2006-07-12,14,173
38791,329,2006-12-03,3,29
36717,613,2006-07-29,6,156
15900,484,2005-08-03,7,516
38636,537,2006-05-20,7,226
20504,1405,2006-06-27,13,188
34450,672,2006-06-23,9,192
22061,370,2005-06-27,4,553
12490,712,2006-02-03,6,332
13812,1249,2006-12-10,11,22
6056,633,2006-03-11,10,296
13026,1087,2006-09-14,11,109
16047,1272,2006-08-03,12,151
6047,1496,2006-12-09,15,23
31659,1154,2006-02-05,13,330
16298,746,2006-07-01,9,184
29726,900,2006-08-29,9,125
30647,653,2006-09-24,8,99
23734,670,2005-11-07,7,420
38685,432,2006-10-22,4,71
2051,1082,2006-10-16,11,77
9670,583,2005-09-09,9,479
25201,341,2006-05-05,3,241
9870,1058,2005-10-11,7,447
256,1749,2006-10-26,19,67
6445,503,2006-07-31,5,154
5436,1462,2006-11-30,13,32
13678,838,2006-07-15,8,170
32189,932,2006-10-04,12,89
5056,921,2006-08-17,8,137
10053,767,2006-08-22,7,132
22533,771,2006-08-06,9,148
29340,868,2006-04-13,9,263
28972,1106,2006-09-11,11,112
10507,943,2006-05-24,10,222
16259,661,2006-06-03,8,212
18099,1431,2006-10-16,15,77
14566,1736,2006-07-27,15,158
12503,1333,2006-07-03,12,182
28529,947,2006-07-22,7,163
8768,1163,2006-05-03,13,243
11153,794,2006-05-20,10,226
20173,1618,2006-06-13,15,202
28482,835,2006-09-02,10,121
38606,1570,2006-07-17,16,168
28882,531,2006-02-07,5,328
29685,1303,2006-06-18,10,197
11282,949,2006-10-22,12,71
25079,658,2005-09-22,6,466
32930,1062,2005-12-10,9,387
1944,886,2006-09-02,11,121
11755,895,2006-11-24,10,38
26321,964,2006-07-26,12,159
33489,827,2006-09-03,7,120
25981,1130,2006-11-08,10,54
34721,1210,2006-06-13,9,202
4119,1198,2006-10-21,10,72
11169,973,2006-11-18,11,44
24723,680,2005-10-21,8,437
2680,944,2005-11-15,8,412
16511,1511,2006-10-07,9,86
10134,1250,2006-12-13,12,19
2932,1224,2006-11-16,13,46
36992,1547,2006-08-17,15,137
25891,626,2005-09-07,5,481
38777,1273,2006-12-22,12,10
30733,669,2005-11-27,7,400
35648,779,2006-08-29,11,125
110,911,2006-04-15,10,261
30383,742,2006-09-11,7,112
15975,1223,2006-09-19,12,104
29728,427,2006-11-03,5,59
37242,892,2006-04-02,7,274
14100,1021,2006-06-04,9,211
34473,1163,2006-10-27,12,66
39592,621,2006-05-06,7,240
12971,948,2006-05-15,10,231
33950,982,2006-12-21,10,11
13670,663,2006-05-02,8,244
11097,1219,2006-06-17,11,198
30983,881,2006-06-03,10,212
27743,1101,2006-10-15,12,78
22576,696,2006-06-30,6,185
9528,702,2005-09-30,11,458
24403,1188,2006-05-19,10,227
36035,1385,2006-11-22,14,40
2652,726,2006-09-17,10,106
7801,759,2005-12-30,7,367
8580,639,2006-04-19,6,257
19562,1688,2006-09-29,21,94
6834,700,2006-08-10,9,144
4355,1504,2006-08-17,14,137
1988,1345,2006-09-21,13,102
29265,699,2006-08-20,7,134
36556,609,2005-09-13,7,475
19569,990,2006-06-15,9,200
9915,629,2006-07-10,9,175
27443,1109,2006-10-06,15,87
27337,914,2006-11-08,7,54
20305,1707,2006-10-05,16,88
3710,1437,2006-08-04,14,150
4951,662,2006-08-19,8,135
22133,766,2006-07-24,9,161
25047,903,2006-12-22,10,10
10168,271,2006-05-20,6,226
2850,398,2006-06-23,7,192
25460,774,2006-10-05,11,88
9335,795,2005-09-28,7,460
13737,1517,2006-11-14,12,48
471,1135,2006-06-20,8,195
30310,850,2005-10-29,9,429
31840,1359,2006-06-03,13,212
21175,656,2006-03-18,6,289
7451,1627,2006-09-23,15,100
27048,375,2006-09-28,5,95
24494,1072,2006-07-19,11,166
8167,845,2006-09-06,11,117
18445,484,2006-07-29,6,156
6853,911,2005-11-02,10,425
33714,1075,2006-02-01,10,334
14180,1208,2006-08-16,10,138
33755,551,2006-06-19,6,196
38504,928,2006-10-15,10,78
20755,273,2006-07-23,3,162
14563,959,2006-11-14,11,48
128,499,2006-10-30,5,63
25916,476,2006-06-17,5,198
7163,1335,2006-10-15,11,78
33507,502,2006-11-08,8,54
27885,1035,2006-07-19,10,166
9730,1328,2006-07-31,13,154
24754,1111,2006-08-01,10,153
23900,540,2006-05-19,6,227
1916,941,2006-06-02,9,213
18801,839,2006-04-18,9,258
27128,1500,2006-07-01,11,184
23048,671,2006-08-29,8,125
39728,745,2006-08-19,8,135
30034,879,2006-05-12,11,234
25132,1287,2006-05-27,14,219
12790,816,2006-07-21,7,164
17817,518,2005-10-23,4,435
8774,1092,2006-05-29,11,217
12078,893,2006-07-14,13,171
6097,1277,2006-06-12,11,203
6131,1235,2006-09-28,13,95
8690,849,2006-11-04,11,58
10924,1122,2006-05-02,11,244
34337,734,2006-06-24,8,191
39625,1189,2006-07-03,11,182
38768,379,2006-06-25,5,190
5685,478,2006-02-21,4,314
21085,950,2006-05-28,9,218
33549,1207,2006-12-03,12,29
26798,1046,2006-04-15,10,261
1375,1594,2006-07-25,17,160
16448,1041,2006-09-14,12,109
2009,601,2006-11-22,5,40
33314,846,2006-05-27,10,219
4203,771,2006-09-08,9,115
35152,774,2005-06-06,5,574
14224,520,2006-09-20,5,103
32123,795,2006-07-09,10,176
39048,1546,2006-04-26,15,250
39151,1558,2006-10-24,16,69
8651,1081,2006-04-15,12,261
14654,519,2006-03-10,9,297
19893,795,2006-04-27,11,249
31721,493,2006-05-28,5,218
4824,1162,2006-10-04,11,89
2527,694,2006-04-23,9,253
36781,1201,2006-07-24,11,161
4545,792,2006-07-20,7,165
31658,611,2006-09-03,6,120
9154,1079,2006-10-27,10,66
30000,1787,2006-09-09,14,114
17465,905,2006-09-19,8,104
38588,1334,2006-09-27,14,96
33850,1093,2006-07-11,11,174
34925,1402,2006-10-18,12,75
2321,252,2005-11-27,4,400
296,747,2006-12-14,7,18
38521,835,2006-12-04,9,28
35837,541,2006-07-10,7,175
30387,932,2006-01-17,11,349
7529,1042,2006-07-04,12,181
17942,578,2006-07-17,7,168
10606,819,2006-07-06,6,179
31853,701,2006-10-27,8,66
8810,1161,2006-10-20,14,73
31385,815,2006-04-08,10,268
11248,774,2006-05-14,6,232
31354,1081,2006-06-26,10,189
38347,978,2006-12-15,9,17
13339,1396,2006-06-27,12,188
29040,1031,2006-06-17,12,198
34309,1005,2006-09-05,11,118
4058,1157,2006-04-02,14,274
37479,654,2006-11-27,10,35
4221,343,2006-06-28,5,187
12695,1012,2006-09-09,10,114
9880,773,2005-11-26,9,401
2627,838,2006-02-21,9,314
6974,1347,2006-07-11,13,174
31764,1234,2006-08-16,12,138
21074,729,2005-10-17,9,441
25294,1058,2006-08-12,10,142
3208,1336,2006-01-16,13,350
17735,1030,2006-11-08,12,54
16539,480,2006-09-07,11,116
34153,1084,2006-10-04,12,89
11972,1220,2006-05-03,12,243
4030,962,2006-08-31,13,123
31483,1068,2006-08-30,11,124
20574,669,2005-10-19,5,439
6511,854,2006-08-14,10,140
18858,1082,2006-10-30,10,63
3061,1011,2006-09-25,9,98
21135,691,2006-10-31,7,62
8065,998,2006-09-20,11,103
6708,1136,2006-06-17,14,198
13361,452,2005-11-02,4,425
36392,1186,2006-08-13,14,141
38264,1305,2006-11-04,14,58
4663,1430,2006-08-20,14,134
3824,1436,2006-07-03,10,182
22062,1024,2006-10-24,12,69
12298,1119,2006-03-30,9,277
16017,1561,2006-10-25,13,68
20127,1127,2006-09-03,16,120
5379,1509,2006-07-31,12,154
2317,992,2006-10-16,12,77
17929,437,2006-07-24,6,161
22898,611,2006-10-31,8,62
2711,967,2006-08-30,10,124
3438,942,2005-07-30,9,520
7484,654,2005-10-02,10,456
3579,991,2006-06-05,11,210
22411,963,2006-11-24,9,38
20596,272,2006-05-08,4,238
10361,824,2006-08-21,7,133
3021,1008,2006-06-07,9,208
21686,875,2006-11-25,9,37
21208,1136,2006-10-01,11,92
39044,1004,2006-09-30,11,93
36917,894,2006-11-12,8,50
3981,639,2006-10-15,7,78
35580,640,2006-09-27,11,96
32935,1634,2006-12-17,14,15
340,689,2006-03-06,8,301
9962,507,2006-10-13,6,80
28896,1554,2006-10-07,15,86
17891,1448,2006-08-07,16,147
15221,927,2005-11-09,9,418
38579,553,2006-09-19,6,104
11742,1225,2006-07-27,13,158
15347,754,2006-02-13,7,322
6239,613,2006-03-02,7,305
12233,1258,2006-08-15,13,139
22958,693,2006-05-12,8,234
11012,741,2006-06-24,7,191
13551,932,2006-01-16,10,350
10770,1423,2006-10-26,12,67
23221,817,2006-10-21,10,72
3471,1232,2006-12-28,13,4
22256,804,2006-06-21,6,194
20649,582,2006-07-01,8,184
36525,1081,2006-10-14,12,79
27568,646,2006-06-09,9,206
27480,823,2006-11-18,9,44
37507,839,2006-07-17,8,168
33604,630,2006-07-20,7,165
24463,852,2006-08-03,10,151
20347,1214,2006-08-01,10,153
30936,802,2006-05-18,9,228
37319,1066,2006-07-10,11,175
3836,673,2006-03-23,8,284
11690,1047,2006-06-09,9,206
7508,1491,2006-10-16,14,77
3737,939,2006-08-21,11,133
17603,1172,2006-11-09,13,53
2246,1323,2006-10-08,10,85
34091,801,2006-09-27,6,96
39154,1271,2006-08-19,11,135
24824,1197,2006-09-15,10,108
36510,482,2006-04-19,6,257
16484,1307,2006-10-17,15,76
1715,1231,2006-12-14,12,18
29753,820,2006-06-01,8,214
38965,726,2005-12-17,8,380
27352,1698,2006-04-18,14,258
21268,1290,2006-08-05,16,149
7000,568,2005-04-04,7,637
25976,1062,2006-12-09,13,23
12914,301,2005-09-08,5,480
20606,288,2005-11-02,3,425
1055,985,2006-10-18,9,75
11472,623,2006-06-14,8,201
19652,690,2005-11-01,7,426
22840,403,2006-12-10,4,22
15302,898,2006-10-29,10,64
1096,1113,2006-05-02,12,244
4728,1243,2006-04-30,10,246
8041,1010,2005-12-04,10,393
9217,446,2006-10-14,6,79
28332,1211,2006-09-08,15,115
30928,542,2006-11-04,9,58
6466,684,2006-07-29,9,156
9236,1088,2005-09-24,11,464
24162,842,2006-12-19,9,13
22503,681,2006-07-15,6,170
6191,741,2006-06-17,7,198
31227,1231,2006-07-12,13,173
4876,502,2006-10-07,10,86
6530,491,2006-06-28,5,187
16268,1132,2006-11-21,11,41
13046,966,2006-06-22,11,193
21638,1033,2006-12-14,13,18
27584,1548,2006-08-20,16,134
13192,862,2006-09-11,10,112
166,965,2006-12-05,12,27
26624,1043,2006-07-01,12,184
34463,1451,2006-07-23,14,162
27066,565,2006-10-25,6,68
4200,722,2006-12-06,10,26
16840,1604,2006-12-26,13,6
30031,1154,2006-11-21,14,41
2379,1499,2006-09-13,13,110
25462,1018,2006-07-10,10,175
7050,1138,2006-10-22,13,71
25168,1290,2006-04-27,14,249
890,1254,2006-07-01,14,184
24477,963,2006-09-25,11,98
10124,1317,2006-08-26,10,128
5656,855,2006-04-24,8,252
36533,722,2006-03-20,10,287
37765,1086,2006-12-16,9,16
2472,1249,2006-12-24,13,8
25701,890,2006-10-16,11,77
4311,569,2006-07-27,6,158
12135,1289,2006-11-05,16,57
14992,1323,2006-06-21,13,194
18739,657,2006-09-05,7,118
16983,1280,2006-05-04,13,242
2804,795,2006-08-28,7,126
31193,1391,2005-12-02,11,395
20896,393,2005-11-30,5,397
23750,595,2005-07-06,7,544
23257,615,2006-05-25,6,221
30070,618,2006-05-31,10,215
29482,826,2006-08-23,11,131
17707,871,2006-12-17,9,15
35631,1449,2006-12-22,16,10
19550,526,2006-12-01,8,31
22310,1026,2006-08-06,11,148
21568,1037,2006-09-27,10,96
36342,920,2006-10-22,9,71
28402,544,2006-09-27,6,96
4763,966,2006-08-21,14,133
24879,1062,2006-05-18,11,228
36791,1454,2006-11-14,12,48
32554,1394,2006-05-30,14,216
11175,1631,2005-11-20,14,407
26173,687,2006-06-03,10,212
22645,808,2006-07-08,8,177
34993,839,2006-02-12,11,323
6178,787,2006-02-27,7,308
20017,903,2006-08-15,11,139
17705,124,2004-11-25,1,767
15389,1037,2006-08-21,8,133
9015,877,2006-09-30,9,93
4391,982,2006-06-20,9,195
655,1481,2006-08-11,15,143
26653,954,2006-10-03,8,90
5321,763,2006-08-16,8,138
20630,744,2006-08-28,8,126
14078,676,2005-11-30,8,397
4718,861,2006-07-10,9,175
35266,492,2006-03-19,7,288
36444,827,2006-07-22,8,163
25988,500,2006-07-03,7,182
12404,1284,2005-10-12,11,446
29006,1344,2006-05-09,12,237
18611,1209,2006-10-02,12,91
30569,904,2006-08-01,9,153
4936,703,2006-08-01,8,153
4527,1108,2006-07-02,10,183
28347,501,2005-09-21,6,467
37046,863,2006-10-15,10,78
31675,958,2006-09-11,14,112
12513,1049,2006-05-09,12,237
25262,814,2006-08-31,9,123
1354,411,2006-05-20,8,226
25374,992,2006-02-11,10,324
33813,1183,2006-11-02,12,60
27740,624,2006-08-25,6,129
1770,1005,2006-07-15,12,170
914,1130,2006-11-11,14,51
29375,960,2006-12-05,11,27
20045,1090,2006-05-20,9,226
764,787,2006-10-07,10,86
27090,600,2006-09-01,7,122
1247,929,2006-05-16,8,230
32429,836,2006-09-16,11,107
25874,1008,2006-09-27,9,96
32690,1394,2006-10-01,18,92
6281,1561,2006-12-08,17,24
25827,1210,2006-06-09,11,206
6713,1368,2006-06-11,13,204
26040,907,2006-02-27,6,308
2331,704,2006-10-31,10,62
38981,674,2005-12-02,7,395
10318,880,2006-10-13,6,80
30313,792,2006-03-21,10,286
10221,385,2006-07-07,8,178
7704,1015,2005-10-06,9,452
7867,895,2006-10-09,9,84
25967,685,2006-10-25,10,68
16918,859,2006-06-24,8,191
27867,1664,2006-07-02,16,183
20489,1370,2006-10-16,13,77
31515,1165,2006-09-22,8,101
5793,624,2005-12-04,6,393
29013,703,2005-10-27,6,431
23842,449,2005-11-21,5,406
1590,548,2006-08-15,6,139
32249,493,2006-04-09,6,267
2122,1069,2006-11-24,11,38
28510,974,2006-05-01,8,245
14678,675,2006-09-24,9,99
36501,774,2006-11-04,7,58
32850,919,2006-05-27,8,219
16036,918,2006-05-14,8,232
28209,1154,2006-11-26,12,36
2271,899,2006-09-04,9,119
238,399,2006-08-22,7,132
228,534,2005-12-06,7,391
18881,349,2005-10-25,4,433
4452,1126,2006-10-13,10,80
30589,845,2006-06-07,8,208
34796,600,2006-05-26,6,220
20063,831,2006-08-22,9,132
4049,1229,2006-06-02,8,213
18667,1261,2006-02-04,12,331
11235,1046,2006-11-13,11,49
18699,1114,2006-11-03,12,59
8272,1204,2006-11-30,12,32
36606,1453,2006-08-03,15,151
2866,1288,2006-07-02,14,183
26195,1501,2006-08-23,13,131
31594,1292,2006-09-22,15,101
31722,993,2006-02-17,12,318
33504,657,2006-12-08,6,24
10228,1481,2006-08-15,10,139
16955,1404,2005-10-20,13,438
15050,1049,2006-09-06,11,117
25643,661,2005-07-27,8,523
29355,943,2006-11-09,9,53
13011,588,2006-07-19,7,166
1705,1076,2006-06-15,9,200
24372,682,2006-06-22,9,193
7679,927,2006-10-31,9,62
9233,719,2006-11-01,10,61
34425,1686,2006-08-21,15,133
15703,1083,2006-12-17,10,15
17314,675,2006-10-27,6,66
33765,863,2005-11-13,9,414
2942,768,2006-11-27,7,35
23653,970,2006-06-23,8,192
9709,1255,2006-09-25,10,98
38003,847,2006-02-26,8,309
28936,1348,2006-09-11,17,112
20283,1062,2006-07-11,10,174
12596,1053,2006-08-30,13,124
31711,1169,2006-04-05,14,271
25858,1064,2006-07-29,9,156
33941,879,2006-10-28,10,65
26720,334,2005-08-19,4,500
14205,713,2006-11-07,9,55
